Title,Summary,Cosine Similarity
Ayah Bicara soal Kedekatan Fadly dengan Maudy Effrosina,"Kedekatan Fadly Faisal dengan Maudy Effrosina menjadi sorotan usai keduanya nonton konser Bruno Mars beberapa waktu lalu di JIS. Saat ditanya mengenai hal tersebut, Faisal hanya bisa berdoa anak-anaknya mendapatkan jodoh yang terbaik. Faisal juga tidak mau terlalu jauh untuk memasuki ranah pribadi anak-anaknya. Kalau zaman sekarang di paksa-paksa akhirnya nanti hubungannya nggak bagus, kan anak-anak sekarang pintar. Jangan kan dia, saya juga akan memberikan yang terbaik untuk anak,"" bebernya. Dalam kesempatan itu, Faisal menegaskan bahwa anak-anaknya sampai saat ini masih sendiri alias belum memiliki kekasih. "" Saya menganggap anak saya sampai saat ini masih sendiri.",0.8893653
"Kimberly Ryder Bicara dengan Anak soal Perpisahan, Edward Akbar: Astaghfirullah","Kimberly Ryder usai menjalani sidang perceraian kemarin mengaku sudah menjelaskan soal kehidupan rumah tangganya dengan anak-anaknya. Padahal anak-anak mereka diketahui masih kecil. "" Anak-anak Rayden dan Aisyah itu masih balita. Janganlah halalkan atau pakai segala cara utk kemauan diatas perasaan atau kepentingan semata,"" tulis Edward Akbar dalam Instagram miliknya dilihat detikcom, Kamis 26 September 2024. Edward Akbar mengaku kaget dan terkejut saat istrinya sudah menjelaskan hal tersebut kepada anak-anaknya yang masih kecil. "" ""Aku sudah sempat menjelaskan sebulanan yang lalu, memang harus dijelaskan ke mereka, 'mama papa sudah nggak bareng lagi, nggak bersama lagi. Tak hanya itu, Kimberly Ryder juga menegaskan perceraiannya bukan disebabkan anak-anaknya. Ia tidak mau anak-anaknya merasa bersalah atas perpisahan ini. Mereka masih ngangguk-ngangguk gitu, ya semoga seenggaknya sebagian dari apa yang aku sampaikan itu mereka mengerti sedikit. Tapi ya harus dijelaskan lagi kedepannya.",0.43144757
Kata Teuku Ryan Soal Bakal Diperiksa Terkait Hoaks Nikah Siri Atta dan Ria Ricis,"Artis Teuku Ryan direncanakan bakal dipanggil polisi. Bintang film Perjalanan Pembuktian Cinta itu juga sebenarnya tak tahu masalah apa yang membuatnya akan dipanggil pihak berwajib. "" Namun, Teuku Ryan siap memenuhi panggilan polisi soal laporan Atta Halilintar. Ia tak masalah harus memberi kesaksian untuk membantu permasalahan yang ada. "" Tapi kalau mungkin saya dipanggil, sebagai warga negara Indonesia, ingin jadi warga negara yang baik, ya saya ada sih. Saya nggak tahu tiba-tiba katanya dipanggil, tapi nggak apa-apa,"" tuturnya. Ia diketahui sedang sibuk stripping sinetron. "" Nggak juga, karena aku nggak ikut campur, jadi ya sudah fokus sama kerja saja. Ya ngobrol saja sebatas teman, saling support juga,"" pungkasnya.",0.862519
"Ruben Onsu Tanggung Jawab untuk Anak, Sarwendah Tegaskan Biayai Hidup Sendiri","Pernikahan Ruben Onsu dan Sarwendah diputus cerai secara verstek oleh Pengadilan Negeri Jakarta Selatan. Putusan itu hanya soal perceraian, tanpa bicara soal hak asuh anak dan harta gono-gini. Ruben Onsu memberikan rumah satu unit rumah untuk Sarwendah. Itu adalah rumah yang baru saja jadi dan akan menjadi tempat tinggal Sarwendah serta tiga anak mereka. Kuasa hukum Sarwendah dan Ruben Onsu, menjelaskan klien mereka sudah punya kesepakatan di luar persidangan untuk urusan nafkah. Di luar itu, Sarwendah menanggung sendiri. Bukan hanya untuk dirinya, tapi Sarwendah juga turut mempersiapkan masa depan ketiga anaknya. "" Setelah putus perceraian tidak lagi klien kami dinafkahi Ruben. Oleh karena itu klien kami fokus kerja untuk menghidupi diri sendiri. Sarwendah juga turut andil dalam biaya operasional rumah yang akan ditempati bersama tiga anaknya. Untuk kebutuhan anak, Ruben masih menanggung, memang sebagian Ruben, sebagian Wendah,"" lanjut Chris Sam Siwu. Akan tetapi, mantan pasangan yang menikah pada 23 Oktober 2013 itu tidak akan membiarkan anak-anaknya kekurangan. "" Saya percaya mereka tidak membatasi berapa-berapa, yang penting anak-anak ini bahagia.",0.1612551
Mata Batin Wendi Cagur Dibuka Sara Wijayanto di Lapor Pak!,"Tayangan komedi spesial kesayangan detikers, Lapor Pak, siap menemani kamu malam ini tepat pukul 21.30 WIB. Siap tertawa terpingkal-pingkal malam ini? Dalam tayangan Jumat Mistis malam ini, bintang tamu Sara Wijayanto bakal meramaikan kantor Lapor Pak! Dalam salah satu tayangan yang dibocorkan lewat akun Instagram @laporpak_trans7, Hesti Purwadinata menyindir Wendi yang tampak melihat ke satu sisi studio saja. Jangan-jangan Pak Wendi punya Indra kebekti nih,"" sindir Hesti. "" Komandan Andre justru menimpali dengan guyonan. "" Lah kalau anak dan bini elu bisa lihat kan, jadinya enak. Jadi jangan lupa malam ini ya jam 21.30 WIB. Bisa juga lewat streaming artikel ini ya.",0.66971374
Marshel Widianto Salahkan Diri Sendiri Ketika Star Syndrome,"Komika Marshel Widianto kembali ditanya soal star syndrome. Ia mengaku memang salah pernah ada di posisi itu. Padahal pada 2020 sampai 2022, ia bisa dapat banyak acara. Hal itu diungkapkannya dalam acara Obrolan Tiap Waktu Trans7 pada 22 September 2024. Suami Cesen eks JKT48 itu menyatakan dulu sangat menyepelehkan waktu. Gue ingat banget kayak ya sudahlah santailah, standby jam 12, syutingnya jam 1, gue datang setengah 1, akhirnya lihat sekarang,"" tuturnya. Marshel Widianto mengatakan tetap berjuang untuk mencari cuan. Ia mengaku tak cuma menghidupkan istri dan anaknya, tapi keluarga besarnya. "" Saya cicilan itu tiap bulan bayar utang warung adik saya, terus bayar kuliah adik, bayar token listrik rumah. Ia tak menyangka jumlahnya bisa sebegitu besar. """,0.6453587
Kakak Nikita Mirzani Mau Bertemu dengan Keponakannya: Anak Ini Korban,"Kakak Nikita Mirzani sekaligus paman LM, Edwin Mirzani, siang ini terlihat mendatangi Polres Metro Jakarta Selatan. Ia berharap kasus keponakannya ini cepat selesai. Tak hanya itu, Edwin juga ingin bertemu keponakannya. Saya ingin tahu perkembangan sampai mana. Saya kan kemarin sempat mundur dulu karena capek. Dia ini bukan ditahan ya,"" sambung Edwin. Edwin mengatakan apa yang dilakukan Nikita Mirzani adalah semata-mata untuk anaknya. ""Ya kalau saya kan sebagai pamannya, saya tahu kapasitas keputusan ibu dan anak. Jadi saya mundur dulu biar ibu anak ini bicara deh, tugas saya selesai sampai mengantar dia (LM) visum dan ke ruang penyidik, unit PPA. Sementara itu, Fahmi Bachmid mengatakan kedatangannya kali ini untuk memantau Vadel Badjideh yang berhalangan hadir. "" Mau ke penyidik untuk menanyakan ada informasi bahwa terlapor dipanggil tapi tidak bisa hadir.",0.6039963
Kakak Nikita Mirzani Mau Ketemu Vadel Badjideh yang Buat Keponakan Menderita,"Kakak Nikita Mirzani memiliki keinginan kuat untuk bertemu dengan Vadel Badjideh. Hal ini dianggap karena sudah membuat keponakannya menderita. ""Kakaknya Nikita, Edwin pengin banget datang ke Polres. Fahmi menanggapi dengan positif permintaan kakak Nikita Mirzani untuk bertemu dengan Vadel Badjideh. Iya ini panggilan untuk VA memang kita undang ya klarifikasi,"" kata Nurma Dewi di kantornya, Jumat 27 September 2024. Iya nanti kite cek kembali ke penyidik, penjelasan itu harus kita betul-betul jelas ya. Memang nanti kita tanya kembali ke penyidik setelah itu nanti saya update kembali. Biasanya kalau penundaan, kalau tidak hadir dari VA dipanggil atau diminta datang ke Polres, memberikan keterangan tertulis maupun lisan, seperti kebiasaan penyidik, kuasa hukum yang dipanggil,"" ungkapnya.",0.802253
Kakak Vadel Badjideh Jawab soal Dugaan Rp 400 Juta dari Anak Nikita Mirzani,"Kakak Vadel Badjideh, Martin Badjideh, berusaha menjelaskan soal kabar anak Nikita Mirzani gelontorkan uang Rp 400 juta untuk keluarganya. Kakak Vadel itu membawa print bukti mutasi rekening atas nama istrinya. Rekening istri Martin jadi perantara atau wadah transaksi antara anak Nikita Mirzani dengan C. ""Jadi totalnya itu diklaim Rp 400 juta, tapi yang masuk ini untuk mutasinya saya rangkum di bulan Februari tahun 2024 tanggal 26, uang masuk dari C itu Rp 5.719.182, terus tanggal 26 masuk Rp 398.438, tanggal 26 masuk juga Rp 10 juta, itu yang uang masuk,"" beber Martin. Kemudian, pada 1 Maret 2024 Martin mengatakan ada dana masuk lagi ke rekening istrinya sebesar Rp 40 juta. Saya lihat setiap ada klaim Rp 400 juta transfer, itu transfer dari mutasi mana yang jelas? Itu permintaan dari LM setelah ngobrol dengan C,"" bebernya. "" Sebelumnya ramai video ketik C, teman anak Nikita Mirzani, membeberkan bukti adanya aliran uang masuk ke rekening keluarga Vadel dari anak Nikita Mirzani.",0.15302503
Penjelasan Kakak soal Abdee SLANK yang Dirawat di RS,"Gitaris SLANK, Abdee Negara tengah menjalani perawatan di rumah sakit. Dari hasil observasi tersebut, menunjukkan bahwa ginjal hasil transplantasi 9 tahun lalu itu, kini diserang auto immune atau yang dikenal secara medis dengan sebutan, IgA Nephropathy,"" kata Buddy Ace. Abdee menjalani perawatan kali ini sejak 19 September 2024 di salah satu rumah sakit. Sampai saat ini Abdee masih berada di rumah sakit. Maka dari itu, Abdee perlu mendapatkan perawatan lagi. Sebelumnya kabar ini disampaikan Triawan Munaf dalam Instagram miliknya. "" Dokter Alanis adalah putri tercinta @abdeenegara yang dalam kesibukannya tetap menemani dan merawat ayahanda tercintanya. Get Well Soon @abdeenegara,"" jelasnya lagi.",0.8630141
Kesepakatan Ruben Onsu dan Sarwendah Soal Pengasuhan Anak,"Ruben Onsu dan Sarwendah sudah resmi bercerai setelah diputus oleh majelis hakim Pengadilan Negeri Jakarta Selatan. Dalam putusan itu, tidak terdapat soal siapa di antara keduanya yang mendapatkan hak asuh anak. Sudah dibicarakan secara personal, anak-anak pada ibunya, biaya anak-anak dan pendidikan oleh Ruben,"" kata Minola Sebayang melalui sambungan zoom, Selasa 24 September 2024. Tapi tidak ada batasan bagi Ruben untuk bertemu anak-anaknya. Namun, intinya adalah cekcok karena sudah tidak adanya kecocokan di antara keduanya. "" Ya semua sudah terakumulasi, hingga akhirnya mereka menyelesaikan secara personal dulu dan menemui sebuah kesepakatan, sampai akhirnya muncul gugatan cerai ini,"" ujar Minola Sebayang. Selama 11 tahun menikah, mereka dikaruniai dua anak kandung, yakni Thalia Putri Onsu dan Thania Putri Onsu, serta mereka mengangkat anak bernama Betrand Peto Putra Onsu. Dalam gugatannya, Ruben Onsu hanya meminta cerai kepada Sarwendah tanpa adanya permintaan hak asuh anak dan harta gono-gini.",0.15662047
"Majelis Hakim Tolak Cerai Andre Taulany dan Erin, Perselisihan Dinilai Tak Terbukti","Majelis Hakim Pengadilan Agama Tigaraksa resmi menolak permohonan cerai talak yang diajukan oleh Andre Taulany terhadap istrinya, Rien Wartia Trigina alias Erin. ""Majelis Hakim berpendapat bahwa dalil adanya perselisihan dan pertengkaran yang terus-menerus tidak terbukti,"" lanjut Ummi Azma. Menurut penilaian majelis hakim, permasalahan antara Andre Taulany dan Erin hanya berkaitan dengan kurangnya komunikasi, sehingga alasan cerai yang diajukan tidak memenuhi ketentuan yang diatur dalam Undang-Undang Perkawinan. "" Alasan tersebut tidak memenuhi ketentuan Pasal 39 ayat 2 UU No. 1 Tahun 1974 tentang perkawinan juncto Pasal 19 huruf F Peraturan Pemerintah No. Jika tidak ada banding, status mereka sebagai suami istri tetap sah secara hukum. "" Keputusan ini belum berkekuatan hukum tetap. Sebagai informasi, Andre Taulany dan Rien Wartia Trigina menikah pada 17 Desember 2005 dan telah dikaruniai tiga anak. Andre mengajukan permohonan cerai talak pada 4 April 2024.",0.5304024
"2 Kali Gagal Inseminasi, Sahrul Gunawan Berdamai Terima Keadaan","Artis Sahrul Gunawan menceritakan keinginannya untuk punya anak dari istrinya, Dine Mutiara. Namun, bintang sinetron Jin Dan Jun itu menemui kegagalan seusai dua kali mencoba inseminasi. Sahrul menjalani program alternatif untuk hamil itu karena faktor usia. Ia pun kini tak terlalu berharap untuk punya anak setelah gagal inseminasi. "" Ia juga meminta untuk tak menyalahkan istrinya. "" Awalnya kan memang akunya yang ayo dong sayang kita terus berusaha, tapi akhirnya ya sudah karena dokter sudah memberitahukan risikonya begini-begini, ya sudah nggak apa-apa. Ada saatnya mungkin aku bisa sama-sama anakku, sehingga tidak terpisah gitu. Dan aku menyadari ini urusan gue, kenapa dia disalahin, jadi aku menyadari itu,"" tuturnya. Ia sedih belum bisa memberikan keinginan Sahrul Gunawan. "" Kalau Aa-nya sedih, akunya juga jadi sedih. Dine tampak memegang erat tangan Sahrul saat bicara soal anak.",0.4951019
Polisi Proses Laporan Mahalini soal Hoaks Perselingkuhan,"Kekesalan Mahalini dan Rizky Febian dengan akun TikTok Hazwa__ berujung pada laporan polisi. Laporan Mahalini dibenarkan oleh Kabid Humas Polda Metro Jaya Kombes Ade Ary Syam Indradi. Laporan Mahalini teregister dengan nomor LP/B/I/2024/SPKT POLDA METRO JAYA. Mahalini melaporkan terkait Pasal 27 A jo Pasal 45 ayat (1) dan/atau Pasal 27 A jo Pasal 45 ayat (6) Undang-Undang ITE. Terlapor dalam laporan Mahalini adalah lidik. ""Jadi benar, kami telah menerima laporan dugaan peristiwa pencemaran nama baik dan atau fitnah melalui media elektronik, tempat kejadian perkaranya itu di daerah Kembangan, Jakarta Barat. Istri Rizky Febian itu diusik dan dirugikan oleh konten hoaks tersebut. Adapun barang bukti yang diberikan oleh Mahalini berupa screen capture. Polisi melakukan pendalaman atas laporan penyanyi asal Bali ini. "" Jadi apa yang disampaikan korban dalam laporannya kepada Polda Metro Jaya inilah bagian yang akan didalami oleh Polda Metro Jaya. Sudah ada klarifikasi dari beberapa saksi,"" tukasnya. Itu semua tidak benar adanya atau HOAX, akun yang bernamakan Hazwa__ di TikTok memang membuat kegaduhan fitnah sedari dulu sudah mengusik saya dan suami dari sebelum menikah, membuat konten yang tidak masuk akal bersama narasi caption-nya yang tidak ada bukti akurat,"" tulis Mahalini dilihat pada Minggu 22 September 2024. Kontennya menurut saya sama sekali tidak ada bukti yang benar dan sangat disayangkan adanya content creator yang memanfaatkan hal tersebut,"" tambahnya. """,0.15537746
Joe P Project Terharu Banyak Teman Membantunya Usai Rumah Kebakaran,"Beberapa waktu lalu, Joe P Project mengalami musibah berupa kebakaran rumah di Bandung, Jawa Barat, akibat korsleting listrik. Joe menceritakan kondisinya dan keluarga pascakebakaran. Hampir setiap hari banyak yang hubungi aku, 'Ada yang bisa dibantu nggak?', Ada juga teman arsitek yang bantu benerin rumah, dia mau bikinin gaya industrial,"" terang Joe P Project. Di tengah musibah yang menimpanya, musisi kelahiran Bandung itu merasa beruntung memiliki lingkaran teman-teman yang tidak hanya memberikan simpati, tetapi juga tindakan nyata dalam membantu. "" Saya berterima kasih pada semua teman-temanku, yang memberikan simpati dan empati, saya berterima kasih banyak,"" pungkasnya.",0.8800669
Circle Positif Buat Azizah Salsha Bangkit Lewati Isu Miring Rumah Tangganya,"Selebgram Azizah Salsha sempat diguncang berita hoaks perselingkuhan hingga membuat rumah tangganya bersama pesepakbola Pratama Arhan dirumorkan goyah. Azizah Salsha akhurnya muncul dan menceritakan sendiri kondisinya. Alhamdulillah sangat supportif ya keluarga dan teman-teman saya. Menyoal dirinya yang dinyinyiri netizen karena selalu di-backing orang tua, selebgram berusia 20 tahun itu menyebut hal tersebut merupakan bentuk kepedulian. Itu adalah bentuk peduli orang tua terhadap dirinya. "" Menurut saya itu adalah suatu berkat dari Allah saya masih bisa di-support sama orang tua saya,"" ujar Azizah Salsha. Atas kejadian ini, Aziziah Salsha belajar banyak hal. Diantaranya adalah lebih berhati-hati dalam bermain media sosial dan memilih circle pertemanan. """,0.7773082
Lorenzo Valentino Tampil Beda dan Lebih Emosional di Lagu Baru,"Penyanyi Lorenzo Valentino keluar dari tempurung image rockstar yang melekat. Lorenzo pun merilis single terbaru berjudul Hanya Selingkuhan. Terjebak dalam hubungan terlarang, Hanya Selingkuhan jadi gambaran seseorang yang ujungnya disia-siakan. Dibalut lirik yang mendalam dengan nuansa melankolis yang kuat, single ini menjadi sisi lain dari sosok Lorenzo Valentino. "" Bak menelanjangi diri atas perasaan sendiri, Lorenzo mengungkap itu jadi salah satu langkah menuju damai. "" Bahkan dalam situasi yang paling menyakitkan sekalipun. Wahana Production jadi eksekutif produser untuk lagu tersebut.",0.9445497
Komitmen Ry Hyori Ajak Teman Sebaya Cintai Budaya Usai Sandang Gelar Ini,"Ry Hyori Dermawan bukan sekadar penyanyi cilik biasa. Ia juga menyandang gelar Puteri Anak Indonesia Budaya 2023. Hal tersebut terlihat ketika pelantun Bestie itu menyambangi SDN Rawamangun 05, Selasa 24 September. ""Karena wayang itu juga salah satu tolak ukur budaya Indonesia, kan, dan aku yakin anak-anak seumur Ry Hyori dan teman-teman itu pasti tertarik banget pengin belajar tentang wayang,"" ujarnya seusai kunjungan. "" Ia pun berkomitmen untuk terus mengajak adik-adik dan teman sebaya untuk bisa melestarikan budaya Tanah Air. "" Hyori senang sekali diterima teman-teman di SDN Rawamangun 05, di sini Hyori mengajak teman-teman untuk mulai mencintai budaya Nasional. Siapa lagi kalau bukan kita yang melestarikan budaya Nasional, kan. Pelajar di Singapore Internasional School itu di akhir menitipkan pesan.",0.69432163
Syakir Daulay Berbagi Kisah Inspiratif Jadi Anak Pondok,"Syakir Daulay menjadi salah satu selebritas yang pernah menjadi anak pondok pesantren untuk melanjutkan pendidikannya. Dalam keterangan yang diterima, pemain film Aku Bukan Jodohnya itu mengatakan bagaimana pengalamannya menjadi anak pondok Daarul Qur'an. Di sini, saya belajar banyak tentang arti disiplin dan keikhlasan,"" ujar Syakir Daulay, Rabu 25 September 2024. Tanpa jasa guru, kita bukanlah siapa siapa. Pada perayaan Maulid Nabi Muhammad SAW yang digelar pada 22 September 2024, Pesantren Tahfidz Daarul Qur'an Indonesia terlihat meriah. Puncak acara ditutup dengan tausiah dari Ustaz Yusuf Mansur. Beliau mengajak seluruh jamaah untuk selalu meneladani perjuangan Rasulullah SAW dalam menyebarkan Islam, serta menegaskan bahwa kecintaan kepada Rasulullah akan menambah keimanan dan ketakwaan kita. "" Cinta kepada Rasulullah akan menguatkan iman kita.",0.6376316
